messages,label
"[{'user': 'User 1', 'message': 'Wow, you guys are terrible at this game.'}, {'user': 'User 2', 'message': ""Shut up, noob You're not any better""}, {'user': 'User 3', 'message': 'lol, this game is so rigged'}, {'user': 'User 4', 'message': ""STFU, it's not rigged. You just suck.""}, {'user': 'User 5', 'message': 'CAN WE PLEASE JUST FOCUS ON THE GAME AND STOP FIGHTING?'}, {'user': 'User 1', 'message': 'Ignorance is bliss, I guess. Maybe you should take your own advice.'}, {'user': 'User 2', 'message': ""Oh, now you're a philosopher? Get back to the game, nerd""}, {'user': 'User 4', 'message': ""This is why we can't have nice things in this game. Toxic players ruining it for everyone.""}, {'user': 'User 3', 'message': ""I'm gonna go play something else. This is stupid.""}]",flamewar
"[{'user': 'User1', 'message': 'hey, anyone know the best strategy for this level?'}, {'user': 'User2', 'message': 'LOL, NOOB. JUST GIT GUD'}, {'user': 'User3', 'message': ""Seriously, @User2? Can't you be a little helpful?""}, {'user': 'User2', 'message': ""Why should I? It's not my job to carry you through the game""}, {'user': 'User4', 'message': ""@User2, you're being a jerk Knock it off""}, {'user': 'User2', 'message': 'Or what? You gonna cry about it?'}, {'user': 'User5', 'message': 'This is supposed to be a fun community @User2, please stop'}, {'user': 'User2', 'message': ""I'll stop when I want to You're all just a bunch of whiny babies""}, {'user': 'User6', 'message': 'PLACEHOLDER'}, {'user': 'User7', 'message': 'Good, @User6 This is getting out of hand'}, {'user': 'User2', 'message': ""Off topic. I'm here to play the game, not babysit you.""}, {'user': 'MiscUserName12882', 'message': 'Off topic.'}]",flamewar
"[{'user': 'User 1', 'message': 'why r u always talking bout ur gf, no1 cares'}, {'user': 'User 2', 'message': 'lol, ur just jealous'}, {'user': 'User 3', 'message': 'yo, leave him alone, if he wants to talk bout his gf, let him'}, {'user': 'User 1', 'message': 'shut up u white knight, i bet u dont even have a gf'}, {'user': 'User 2', 'message': 'ur so pathetic, always hating on others'}, {'user': 'User 3', 'message': 'ignore him, he’s just a troll'}, {'user': 'User 4', 'message': 'ikr, ur mom gay'}, {'user': 'User 1', 'message': 'wtf did u just say, u piece of sh*t'}, {'user': 'User 2', 'message': 'chill bro, he’s just a kid'}, {'user': 'User 3', 'message': 'report him for harassment'}, {'user': 'User 4', 'message': 'ur just mad cuz ur gf left u for me'}, {'user': 'User 1', 'message': 'i’m gonna fééking kill u, u son of a bêtch'}]",flamewar
"[{'username': 'User 1', 'message': 'omg who tf left the mic on?!'}, {'username': 'User 2', 'message': ""lmao wasn't me, chill bro""}, {'username': 'User 3', 'message': ""can we pls focus? this ain't a kindergarten""}, {'username': 'User 1', 'message': ""shut up nerd, bet you're an incel or something""}, {'username': 'User 3', 'message': ""at least i ain't a fatass like u, u prob can't even see ur own dick""}, {'username': 'User 2', 'message': 'bruh this escalated quickly lol'}, {'username': 'User 1', 'message': 'simon saiz FUCK U LITTLE BITCH'}, {'username': 'User 3', 'message': ""k new rule, don't talk to this pig, he's clearly triggered af""}]",flamewar
"[{'user': 'User 1', 'message': ""I can't believe you just did that! That's totally against the rules!""}, {'user': 'User 2', 'message': ""Yeah, what's your problem? You're ruining the game for everyone!""}, {'user': 'User 1', 'message': ""Seriously, you need to stop I'm going to report you if you don't""}, {'user': 'User 2', 'message': ""You're such a noob. Go back to playing kiddie games.""}, {'user': 'User 1', 'message': ""don't be a jerk. we were all newbies once. just follow the rules and we can all have fun.""}, {'user': 'User 2', 'message': ""I'll follow the rules when you pry them from my cold, dead hands! You're just mad because I'm better than you.""}, {'user': 'User 3', 'message': ""Hey, can you guys please stop arguing? I'm trying to play the game""}, {'user': 'MiscUserName12882', 'message': 'take your mouse and shove it right up your ass'}]",flamewar
"[{'username': 'User1', 'message': 'wtf, u serious rn?'}, {'username': 'User2', 'message': ""yeah, I'm the best at this game, suck it up""}]",flamewar
"[{'user': 'User 1', 'message': ""I can't believe I'm stuck with noobs in this game""}, {'user': 'User 2', 'message': ""Hey, I'm just trying to learn, man""}, {'user': 'User 1', 'message': ""Learn somewhere else, scrub. You're ruining the game for everyone""}, {'user': 'User 3', 'message': 'Chill out, dude Everyone has to start somewhere'}, {'user': 'User 1', 'message': 'Shut up, white knight This game is for pros, not newbs and losers'}, {'user': 'User 2', 'message': ""You're just mad because you're not as good as you think you are""}, {'user': 'User 1', 'message': ""rancid little fucker, I'll wreck you in this game and any other""}]",flamewar
"[{'user': 'User1', 'message': 'wow, noob alert. u gotta be kidding me'}, {'user': 'User2', 'message': 'lol, total fail, dude get gud'}, {'user': 'User3', 'message': 'omg, did u just do that? smh, my grandma could do better'}, {'user': 'User4', 'message': 'yeah, grandmas > noobs. fact'}, {'user': 'User5', 'message': 'come on, guys lay off we all have bad moments'}, {'user': 'User1', 'message': 'bad moments? more like bad life, bro. seriously, work on your debating skills'}, {'user': 'User2', 'message': ""roasted. can't even argue back, lol""}, {'user': 'User3', 'message': ""wow, such toxicity chill, guys it's just a game""}, {'user': 'User4', 'message': 'yeah, save the drama for your mama, noobs'}, {'user': 'User6', 'message': 'PLACEHOLDER'}]",flamewar
"[{'user': 'User 1', 'message': ""Why do you keep running into the enemy? You're ruining the game for everyone!""}, {'user': 'User 2', 'message': ""I'm doing my best, okay? You don't have to be so mean!""}, {'user': 'User 1', 'message': ""DOING YOUR BEST? YOU'RE JUST A NOOB, GO BACK TO PLAYING SINGLE PLAYER!""}, {'user': 'User 2', 'message': ""I'm not a noob, I've been playing for months! You're just a jerk!""}, {'user': 'User 1', 'message': ""Jerk? Ha! You wouldn't know a good player if you saw one. You're just dragging us down!""}, {'user': 'User 2', 'message': ""i'm not dragging anyone down! you're the one who can't even aim straight!""}, {'user': 'User 1', 'message': ""Oh, I can aim straight, trust me I'm just not wasting my bullets on a loser like you!""}, {'user': 'User 2', 'message': ""Loser? You're the one who's been dying every five minutes!""}, {'user': 'User 1', 'message': 'Yes, we know what an idiot can do, we are reading your comment.'}]",flamewar
"[{'user': 'User1', 'message': ""I'm the best player in this game, hands down""}, {'user': 'User2', 'message': 'lol, u wish ur stats suck, noob'}, {'user': 'User3', 'message': 'Yeah, @User1, u rly need to git gud'}, {'user': 'User4', 'message': ""ignore them, they're just salty. u r doing great, @User1.""}, {'user': 'User5', 'message': ""omg, this again? can't u guys just play the game and stop arguing?""}, {'user': 'User6', 'message': ""@User5, stfu this is important we r settling who's the alpha here""}, {'user': 'User7', 'message': '@User6, u r such a tryhard u r not impressing anyone'}, {'user': 'User8', 'message': '@User7, u r just jealous bcuz u r worse than @User6.'}, {'user': 'User1', 'message': 'Pretty much all of what this clown says is NOT true.'}, {'user': 'User2', 'message': 'oh, now u r calling me a clown? u r such a keyboard warrior. come irl and say that.'}, {'user': 'User3', 'message': '@User1, u r the one who started this. own ur actions.'}, {'user': 'User4', 'message': '@User2, chill out. u r taking this too far.'}, {'user': 'User5', 'message': 'PLACEHOLDER'}]",flamewar
